run_id,agent,env,trial,state,sharpe,mean_pnl,std_pnl,n_train_steps,n_eval_episodes,p_learning_rate,p_n_steps,p_batch_size,p_n_epochs,p_gamma,p_ent_coef,p_clip_range,p_gae_lambda
tuned_v1,DeepPPOAgent,ABMJumpEnv,24,COMPLETE,-1.129119,-14.1465,12.5287,30000,5,0.0004456250818980068,2048,256,3,0.9042709695296356,0.00011128793686222366,0.3,0.9430820134837665,medium
tuned_v1,DeepPPOAgent,ABMJumpEnv,25,COMPLETE,0.401068,6.3973,15.9507,30000,5,0.0001626485291469083,2048,256,2,0.9373727599052666,0.0008573111971698669,0.1,0.9104157939299836,medium
tuned_v1,DeepPPOAgent,ABMJumpEnv,26,COMPLETE,-0.26414,-2.4201,9.1622,30000,5,0.003802967054509029,2048,128,5,0.9266218548160334,0.00035005922195381785,0.3,0.8779270858686008,small
tuned_v1,DeepPPOAgent,ABMJumpEnv,27,COMPLETE,-0.914562,-9.2142,10.0749,30000,5,5.122799951975098e-05,2048,64,4,0.9155358691556522,0.00017627334344168282,0.3,0.9002485549490072,large
tuned_v1,DeepPPOAgent,ABMJumpEnv,28,COMPLETE,0.568195,11.939,21.0121,30000,5,1.914438500968626e-05,1024,256,3,0.9489944721175946,0.0009622949963794615,0.2,0.8468494607560716,medium
tuned_v1,DeepPPOAgent,ABMJumpEnv,29,COMPLETE,-0.304852,-8.491,27.8528,30000,5,0.00010396609145305974,512,512,2,0.9657031476030808,0.00010109459065877484,0.1,0.9707623396247207,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,0,COMPLETE,0.685897,4.8055,7.0061,30000,5,0.0001329291894316216,512,512,7,0.9708072577796045,0.00011527987128232407,0.1,0.8363649934414201,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,1,COMPLETE,-0.7608,-17.3773,22.8409,30000,5,7.476312062252303e-05,512,256,6,0.9592414568862042,0.000137832374550072,0.1,0.9897771074506666,small
tuned_v1,DeepPPOAgent,ABMRegimeEnv,2,COMPLETE,1.271812,7.9918,6.2838,30000,5,0.0011290133559092666,2048,128,4,0.9520068021177811,0.004366473592979638,0.2,0.9878997883128379,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,3,COMPLETE,0.125558,1.8145,14.4512,30000,5,3.872118032174584e-05,2048,128,6,0.9140924224974762,0.025502980701628927,0.2,0.8397431363068345,medium
tuned_v1,DeepPPOAgent,ABMRegimeEnv,4,COMPLETE,1.473593,16.7372,11.3581,30000,5,0.0020597335357437196,1024,64,4,0.9325183322026748,0.015446089075047083,0.2,0.8239188491876603,large
tuned_v1,DeepPPOAgent,ABMRegimeEnv,5,COMPLETE,0.723372,4.2436,5.8664,30000,5,0.00030296104428212476,512,256,6,0.9907566473926093,0.0005595986878006087,0.2,0.8153959819657587,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,6,COMPLETE,0.336673,5.5206,16.3974,30000,5,0.000794714742465374,512,512,4,0.9110051924527677,0.00048284249748183273,0.3,0.8013904261062382,small
tuned_v1,DeepPPOAgent,ABMRegimeEnv,7,COMPLETE,0.437389,4.3296,9.8987,30000,5,0.00010300196600986775,512,256,4,0.9497248505892386,0.000799162192038436,0.3,0.9005358046457723,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,8,COMPLETE,0.319765,6.2897,19.6697,30000,5,2.7207248059486674e-05,1024,128,5,0.9632305830593579,0.007954064937683933,0.3,0.8641560129943472,large
tuned_v1,DeepPPOAgent,ABMRegimeEnv,9,COMPLETE,-0.066711,-2.1937,32.8835,30000,5,1.1214075785991125e-05,2048,512,3,0.9341066351050259,0.00021898812429056914,0.1,0.9319968092068358,small
tuned_v1,DeepPPOAgent,ABMRegimeEnv,10,COMPLETE,0.741955,7.5892,10.2287,30000,5,0.008337845914130237,1024,64,10,0.9287996812696906,0.052843842057388506,0.2,0.8784905784205265,large
tuned_v1,DeepPPOAgent,ABMRegimeEnv,11,COMPLETE,0.503452,21.4798,42.6651,30000,5,0.0016414083340694234,1024,64,2,0.9395202074815321,0.0047764096217952886,0.2,0.9921766936066224,large
tuned_v1,DeepPPOAgent,ABMRegimeEnv,12,COMPLETE,-1.167861,-5.1648,4.4224,30000,5,0.0033148304229463866,2048,64,8,0.9792074791772715,0.016154158748312334,0.2,0.9506448788052944,medium
tuned_v1,DeepPPOAgent,ABMRegimeEnv,13,COMPLETE,0.0984,4.0479,41.1371,30000,5,0.0008597726148544396,1024,128,2,0.9009691583349169,0.002248603987939956,0.2,0.946988879492883,large
tuned_v1,DeepPPOAgent,ABMRegimeEnv,14,COMPLETE,0.774459,21.7114,28.0343,30000,5,0.004540328612850747,2048,64,4,0.9477704353929489,0.0028855232613155105,0.2,0.9097039508859349,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,15,COMPLETE,-0.314808,-7.8939,25.0752,30000,5,0.0005245077954876534,1024,128,3,0.9243748782343378,0.08872754604813385,0.2,0.9687106456701632,large
tuned_v1,DeepPPOAgent,ABMRegimeEnv,16,COMPLETE,0.247732,2.1072,8.5061,30000,5,0.0020108658259844225,2048,64,5,0.9477825740038907,0.015519382969580454,0.2,0.8683100189870985,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,17,COMPLETE,0.195141,3.5735,18.3122,30000,5,0.008499806081521552,2048,128,8,0.9239107244725677,0.0013821277259636843,0.2,0.9191132026647276,medium
tuned_v1,DeepPPOAgent,ABMRegimeEnv,18,COMPLETE,0.29267,10.3312,35.3,30000,5,0.00028696302417715203,1024,64,3,0.9604158549501199,0.006939439088891062,0.1,0.8868340790686925,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,19,COMPLETE,-1.070781,-23.0014,21.481,30000,5,0.0014553327577462988,2048,128,5,0.9387925481211301,0.025198117857345447,0.3,0.844823582620898,large
tuned_v1,DeepPPOAgent,ABMRegimeEnv,20,COMPLETE,-0.356562,-6.4335,18.0432,30000,5,0.0035935100799386627,1024,64,10,0.9950040429029656,0.011350956541386695,0.2,0.9746284857043744,large
tuned_v1,DeepPPOAgent,ABMRegimeEnv,21,COMPLETE,-0.679645,-18.6393,27.425,30000,5,0.004046300871922788,2048,64,4,0.9456919962078133,0.003922083075695569,0.2,0.912027549999938,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,22,COMPLETE,-0.092177,-1.6637,18.0489,30000,5,0.0038676102055288783,2048,64,4,0.9720119540629027,0.0021329885998905575,0.2,0.9379855443280312,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,23,COMPLETE,-0.380612,-3.0806,8.0937,30000,5,0.0009693540833303051,2048,64,3,0.9540334161222354,0.0013945553555955387,0.2,0.9654192027352031,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,24,COMPLETE,0.199808,6.1216,30.6372,30000,5,0.002063955980224699,2048,64,5,0.9382046449557158,0.005359284338379958,0.2,0.8556857759215204,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,25,COMPLETE,1.043229,15.5335,14.8898,30000,5,0.005839882734603705,2048,128,2,0.9301651075687386,0.002716947468280344,0.2,0.8255917047487582,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,26,COMPLETE,0.947335,10.9628,11.5722,30000,5,0.0004910314560178841,1024,128,2,0.9160880061494178,0.03335474105547736,0.2,0.8200908279718424,medium
tuned_v1,DeepPPOAgent,ABMRegimeEnv,27,COMPLETE,-0.535659,-18.0871,33.7661,30000,5,0.006188029047010525,2048,128,2,0.9268444389905385,0.0014504440937193705,0.2,0.8004633919051544,small
tuned_v1,DeepPPOAgent,ABMRegimeEnv,28,COMPLETE,0.746967,6.4122,8.5843,30000,5,0.0026223806157418756,2048,128,3,0.9042745180079642,0.011331167927774785,0.1,0.8246837825995174,medium_deep
tuned_v1,DeepPPOAgent,ABMRegimeEnv,29,COMPLETE,0.373962,8.197,21.9195,30000,5,0.00019525703368444616,1024,512,8,0.9315891084829988,0.008791806965182074,0.3,0.8324948451673849,medium_deep
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,0,COMPLETE,0.408935,11.5961,28.3567,30000,5,0.0001329291894316216,512,512,7,0.9708072577796045,0.00011527987128232407,0.1,0.8363649934414201,medium_deep
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,1,COMPLETE,0.988793,18.6728,18.8844,30000,5,7.476312062252303e-05,512,256,6,0.9592414568862042,0.000137832374550072,0.1,0.9897771074506666,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,2,COMPLETE,-0.599682,-8.4532,14.0962,30000,5,0.0011290133559092666,2048,128,4,0.9520068021177811,0.004366473592979638,0.2,0.9878997883128379,medium_deep
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,3,COMPLETE,-0.342199,-8.5128,24.8767,30000,5,3.872118032174584e-05,2048,128,6,0.9140924224974762,0.025502980701628927,0.2,0.8397431363068345,medium
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,4,COMPLETE,-0.089272,-1.541,17.2615,30000,5,0.0020597335357437196,1024,64,4,0.9325183322026748,0.015446089075047083,0.2,0.8239188491876603,large
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,5,COMPLETE,0.287131,6.6964,23.3217,30000,5,0.00030296104428212476,512,256,6,0.9907566473926093,0.0005595986878006087,0.2,0.8153959819657587,medium_deep
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,6,COMPLETE,0.200773,5.3939,26.8655,30000,5,0.000794714742465374,512,512,4,0.9110051924527677,0.00048284249748183273,0.3,0.8013904261062382,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,7,COMPLETE,-0.666998,-8.9278,13.385,30000,5,0.00010300196600986775,512,256,4,0.9497248505892386,0.000799162192038436,0.3,0.9005358046457723,medium_deep
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,8,COMPLETE,-0.468496,-8.1941,17.4903,30000,5,2.7207248059486674e-05,1024,128,5,0.9632305830593579,0.007954064937683933,0.3,0.8641560129943472,large
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,9,COMPLETE,-0.24519,-7.7751,31.7105,30000,5,1.1214075785991125e-05,2048,512,3,0.9341066351050259,0.00021898812429056914,0.1,0.9319968092068358,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,10,COMPLETE,-0.037558,-0.1614,4.2986,30000,5,0.006845570267272932,512,256,10,0.9962115271938642,0.0019073864194843633,0.1,0.9953696505609649,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,11,COMPLETE,0.035883,0.562,15.6611,30000,5,0.00013766157379784655,512,512,8,0.975107248516607,0.00012378842599344308,0.1,0.9467036063431524,medium
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,12,COMPLETE,0.487729,16.7247,34.291,30000,5,9.335937883689747e-05,512,64,8,0.9753152307844495,0.00011921260394234226,0.1,0.8751967936215368,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,13,COMPLETE,-0.373822,-24.1264,64.54,30000,5,4.8019433799281777e-05,512,64,9,0.981694112562378,0.001496650780868634,0.1,0.8801911939364089,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,14,COMPLETE,-0.09851,-1.8023,18.2952,30000,5,0.0003393097500131911,512,64,8,0.9589230766039287,0.00027511228513744495,0.1,0.9259080757770238,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,15,COMPLETE,0.988361,32.3145,32.695,30000,5,1.397014937776658e-05,1024,64,7,0.9351521658133212,0.08872754604813385,0.1,0.965286959871946,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,16,COMPLETE,-0.975577,-16.766,17.1857,30000,5,1.0332855569626089e-05,1024,256,2,0.9334140317625007,0.06924920297434971,0.1,0.9643526383375696,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,17,COMPLETE,-0.048515,-0.7049,14.53,30000,5,2.1130778762294095e-05,1024,256,7,0.9384404640329316,0.0988440731543819,0.1,0.9697175888026923,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,18,COMPLETE,0.000544,0.0154,28.2723,30000,5,4.545001753057391e-05,1024,64,7,0.9216409520753055,0.036330783123504504,0.1,0.9631459674619086,medium
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,19,COMPLETE,0.38148,7.2249,18.9391,30000,5,0.0003155892841169604,1024,256,5,0.9450057067595158,0.005917246360315276,0.3,0.9997047238622122,large
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,20,COMPLETE,-0.413623,-7.9661,19.2593,30000,5,1.803665951080786e-05,1024,64,10,0.9015021211625688,0.011350956541386695,0.1,0.9084986417982,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,21,COMPLETE,0.551867,46.9193,85.0191,30000,5,7.795935680886792e-05,512,64,8,0.9609486703681154,0.000235690441885777,0.1,0.8763298823195628,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,22,COMPLETE,0.1229,0.7853,6.39,30000,5,8.478001128921129e-05,512,64,9,0.9616135230940682,0.000293203858283695,0.1,0.9779789324899986,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,23,COMPLETE,-0.185735,-2.4537,13.211,30000,5,6.16504225909089e-05,2048,64,7,0.9446137581562595,0.002436832931893724,0.1,0.9488641217189971,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,24,COMPLETE,-0.818455,-11.87,14.503,30000,5,0.00022172720635033503,512,64,6,0.9237821055565485,0.0009819997260538638,0.1,0.9174538836207824,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,25,COMPLETE,0.563707,23.8194,42.255,30000,5,2.4460683082674896e-05,1024,64,9,0.9545554274445076,0.00018882555366857797,0.1,0.8839118770115726,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,26,COMPLETE,0.159271,2.9526,18.5379,30000,5,1.9049247013067766e-05,1024,256,9,0.9536762169541779,0.000479976507751807,0.1,0.9399672374219811,small
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,27,COMPLETE,0.973299,13.1011,13.4605,30000,5,3.105747845014994e-05,1024,128,5,0.9673992203691957,0.0032359009246269673,0.1,0.8900685249422391,medium
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,28,COMPLETE,-0.313549,-2.5224,8.0445,30000,5,3.676911536793407e-05,1024,128,5,0.968074295590911,0.04404263762434717,0.3,0.8550515753032467,medium
tuned_v1,DeepPPOAgent,ABMJumpRegimeEnv,29,COMPLETE,0.28061,5.7645,20.5427,30000,5,0.0001567378326802434,1024,128,5,0.9792167773562463,0.003467028084338535,0.2,0.8943023342873055,medium
tuned_v1,DeepPPOAgent,GBMVanillaEnv,0,COMPLETE,0.499661,6.221,12.4505,30000,5,0.0001329291894316216,512,512,7,0.9708072577796045,0.00011527987128232407,0.1,0.8363649934414201,medium_deep
tuned_v1,DeepPPOAgent,GBMVanillaEnv,1,COMPLETE,-0.16897,-3.1147,18.4335,30000,5,7.476312062252303e-05,512,256,6,0.9592414568862042,0.000137832374550072,0.1,0.9897771074506666,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,2,COMPLETE,0.15767,1.9735,12.5164,30000,5,0.0011290133559092666,2048,128,4,0.9520068021177811,0.004366473592979638,0.2,0.9878997883128379,medium_deep
tuned_v1,DeepPPOAgent,GBMVanillaEnv,3,COMPLETE,0.47461,20.4343,43.0549,30000,5,3.872118032174584e-05,2048,128,6,0.9140924224974762,0.025502980701628927,0.2,0.8397431363068345,medium
tuned_v1,DeepPPOAgent,GBMVanillaEnv,4,COMPLETE,1.231772,8.4811,6.8853,30000,5,0.0020597335357437196,1024,64,4,0.9325183322026748,0.015446089075047083,0.2,0.8239188491876603,large
tuned_v1,DeepPPOAgent,GBMVanillaEnv,5,COMPLETE,0.217901,4.0288,18.489,30000,5,0.00030296104428212476,512,256,6,0.9907566473926093,0.0005595986878006087,0.2,0.8153959819657587,medium_deep
tuned_v1,DeepPPOAgent,GBMVanillaEnv,6,COMPLETE,1.107165,19.7972,17.881,30000,5,0.000794714742465374,512,512,4,0.9110051924527677,0.00048284249748183273,0.3,0.8013904261062382,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,7,COMPLETE,0.790069,9.0855,11.4996,30000,5,0.00010300196600986775,512,256,4,0.9497248505892386,0.000799162192038436,0.3,0.9005358046457723,medium_deep
tuned_v1,DeepPPOAgent,GBMVanillaEnv,8,COMPLETE,0.817718,10.8433,13.2604,30000,5,2.7207248059486674e-05,1024,128,5,0.9632305830593579,0.007954064937683933,0.3,0.8641560129943472,large
tuned_v1,DeepPPOAgent,GBMVanillaEnv,9,COMPLETE,-0.026127,-0.4002,15.3171,30000,5,1.1214075785991125e-05,2048,512,3,0.9341066351050259,0.00021898812429056914,0.1,0.9319968092068358,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,10,COMPLETE,0.366643,6.5326,17.8174,30000,5,0.008337845914130237,1024,64,10,0.9287996812696906,0.052843842057388506,0.2,0.8784905784205265,large
tuned_v1,DeepPPOAgent,GBMVanillaEnv,11,COMPLETE,1.093657,7.0218,6.4205,30000,5,0.001878375398523379,1024,64,2,0.9038998347748612,0.0016557522851938355,0.3,0.8022147767985982,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,12,COMPLETE,0.026121,0.3619,13.8529,30000,5,0.001361261600322679,1024,512,8,0.9239529430391089,0.0146293041270277,0.3,0.8067171769868945,large
tuned_v1,DeepPPOAgent,GBMVanillaEnv,13,COMPLETE,-0.376308,-15.394,40.908,30000,5,0.005410948203356454,512,64,2,0.900348738506326,0.0030952090692393515,0.2,0.8427340534950867,medium
tuned_v1,DeepPPOAgent,GBMVanillaEnv,14,COMPLETE,0.427021,13.0691,30.6052,30000,5,0.0005734717262494873,1024,64,4,0.939584386698166,0.07656939618529539,0.3,0.9208188602113729,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,15,COMPLETE,0.13753,7.1472,51.9684,30000,5,0.0032903796129652276,512,512,3,0.916200645335749,0.0005018435419489764,0.2,0.8691439457481193,large
tuned_v1,DeepPPOAgent,GBMVanillaEnv,16,COMPLETE,-0.03634,-0.8316,22.8826,30000,5,0.0004348364127242191,1024,64,5,0.9153556733335801,0.017905716664153012,0.3,0.8252481106609035,large
tuned_v1,DeepPPOAgent,GBMVanillaEnv,17,COMPLETE,0.721196,9.6155,13.3326,30000,5,0.002437207213090551,512,512,8,0.9415907137275572,0.0013821277259636843,0.3,0.9453043899469926,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,18,COMPLETE,0.218294,4.0342,18.4808,30000,5,0.0006430024554463524,1024,512,3,0.98190673762345,0.006904204413612217,0.2,0.850786029618012,medium
tuned_v1,DeepPPOAgent,GBMVanillaEnv,19,COMPLETE,0.047395,0.6415,13.5344,30000,5,0.000988341861631173,2048,64,5,0.9236002245313081,0.0003276190837859933,0.1,0.8907321071500575,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,20,COMPLETE,0.779042,6.5461,8.4028,30000,5,0.0002149908902316006,1024,512,10,0.9075479365322348,0.03370613493548391,0.3,0.8261567367740403,large
tuned_v1,DeepPPOAgent,GBMVanillaEnv,21,COMPLETE,0.121847,4.9192,40.3718,30000,5,0.002116824422656558,1024,64,2,0.9000403099539941,0.0021606910204418767,0.3,0.8028974626126938,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,22,COMPLETE,0.612317,7.5035,12.2543,30000,5,0.0038676102055288783,1024,64,2,0.9092216118697773,0.0012658559098621797,0.3,0.8012910893268735,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,23,COMPLETE,1.479859,21.0711,14.2386,30000,5,0.001757015857929204,1024,64,3,0.9244247897308697,0.0016329912033098406,0.3,0.8265728394558723,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,24,COMPLETE,0.887202,25.3652,28.5901,30000,5,0.0008165918583089378,1024,64,4,0.9266010172104997,0.008448952528458094,0.3,0.8539603769082826,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,25,COMPLETE,0.5122,12.2692,23.954,30000,5,0.009916905450728037,512,64,3,0.9373630306053153,0.0008573111971698669,0.2,0.8230972106894869,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,26,COMPLETE,0.247891,3.5918,14.4894,30000,5,0.005370527016208013,1024,256,5,0.9480736250110935,0.003789790714038651,0.3,0.8200908279718424,large
tuned_v1,DeepPPOAgent,GBMVanillaEnv,27,COMPLETE,-0.790173,-8.0394,10.1742,30000,5,0.00035122652861491936,1024,128,4,0.9201093799291057,0.00031223286214431255,0.3,0.9666329816738916,medium
tuned_v1,DeepPPOAgent,GBMVanillaEnv,28,COMPLETE,-0.349072,-4.2246,12.1025,30000,5,0.0016629653721333456,2048,64,3,0.9321329109740304,0.00278145347303413,0.1,0.8554910868018605,small
tuned_v1,DeepPPOAgent,GBMVanillaEnv,29,COMPLETE,0.211736,1.4905,7.0396,30000,5,0.0030730724544854346,512,512,8,0.9114999546341335,0.00010775414899100222,0.2,0.835199231882097,medium_deep
tuned_v1,DeepPPOAgent,GBMJumpEnv,0,COMPLETE,0.033078,1.5787,47.7261,30000,5,0.0001329291894316216,512,512,7,0.9708072577796045,0.00011527987128232407,0.1,0.8363649934414201,medium_deep
tuned_v1,DeepPPOAgent,GBMJumpEnv,1,COMPLETE,0.57237,5.6612,9.8907,30000,5,7.476312062252303e-05,512,256,6,0.9592414568862042,0.000137832374550072,0.1,0.9897771074506666,small
tuned_v1,DeepPPOAgent,GBMJumpEnv,2,COMPLETE,0.875791,5.6345,6.4336,30000,5,0.0011290133559092666,2048,128,4,0.9520068021177811,0.004366473592979638,0.2,0.9878997883128379,medium_deep
tuned_v1,DeepPPOAgent,GBMJumpEnv,3,COMPLETE,0.326876,2.9398,8.9936,30000,5,3.872118032174584e-05,2048,128,6,0.9140924224974762,0.025502980701628927,0.2,0.8397431363068345,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,4,COMPLETE,-0.023915,-0.7092,29.6569,30000,5,0.0020597335357437196,1024,64,4,0.9325183322026748,0.015446089075047083,0.2,0.8239188491876603,large
tuned_v1,DeepPPOAgent,GBMJumpEnv,5,COMPLETE,-0.594278,-4.9667,8.3576,30000,5,0.00030296104428212476,512,256,6,0.9907566473926093,0.0005595986878006087,0.2,0.8153959819657587,medium_deep
tuned_v1,DeepPPOAgent,GBMJumpEnv,6,COMPLETE,-0.10928,-2.3736,21.7208,30000,5,0.000794714742465374,512,512,4,0.9110051924527677,0.00048284249748183273,0.3,0.8013904261062382,small
tuned_v1,DeepPPOAgent,GBMJumpEnv,7,COMPLETE,-0.447069,-10.6074,23.7266,30000,5,0.00010300196600986775,512,256,4,0.9497248505892386,0.000799162192038436,0.3,0.9005358046457723,medium_deep
tuned_v1,DeepPPOAgent,GBMJumpEnv,8,COMPLETE,1.992432,17.2433,8.6544,30000,5,2.7207248059486674e-05,1024,128,5,0.9632305830593579,0.007954064937683933,0.3,0.8641560129943472,large
tuned_v1,DeepPPOAgent,GBMJumpEnv,9,COMPLETE,-0.068653,-0.8543,12.4433,30000,5,1.1214075785991125e-05,2048,512,3,0.9341066351050259,0.00021898812429056914,0.1,0.9319968092068358,small
tuned_v1,DeepPPOAgent,GBMJumpEnv,10,COMPLETE,-0.536174,-5.6068,10.457,30000,5,0.006845570267272932,1024,128,10,0.9967149818578702,0.004929500083419434,0.3,0.8784905784205265,large
tuned_v1,DeepPPOAgent,GBMJumpEnv,11,COMPLETE,-0.372207,-8.5291,22.915,30000,5,0.0012549193214306841,1024,128,2,0.9673084649139636,0.0824258188868957,0.2,0.9921766936066224,large
tuned_v1,DeepPPOAgent,GBMJumpEnv,12,COMPLETE,1.304552,25.8171,19.79,30000,5,1.121041063828891e-05,2048,128,8,0.9468705218887842,0.0030769747791639943,0.3,0.9506448788052945,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,13,COMPLETE,-0.174646,-10.8478,62.1134,30000,5,1.072418950484052e-05,1024,128,9,0.9821229424702426,0.001957737394520629,0.3,0.9459585411357142,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,14,COMPLETE,1.25354,22.8363,18.2174,30000,5,2.9563902128164222e-05,2048,64,8,0.9367378887220016,0.010712834661244135,0.3,0.8728654185382436,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,15,COMPLETE,-0.055388,-0.9644,17.4118,30000,5,2.2513479574604037e-05,1024,128,8,0.9760583033992823,0.0019130222121585896,0.3,0.9522121837995473,large
tuned_v1,DeepPPOAgent,GBMJumpEnv,16,COMPLETE,0.699571,10.3426,14.7842,30000,5,0.00021326926129411962,2048,128,7,0.9431417002135974,0.046059944731595935,0.3,0.9119231786193567,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,17,COMPLETE,0.519739,12.1163,23.3123,30000,5,5.0718881634175385e-05,2048,128,5,0.9226692310821701,0.008142308231090292,0.3,0.8663022636739834,large
tuned_v1,DeepPPOAgent,GBMJumpEnv,18,COMPLETE,-0.097772,-1.4272,14.5975,30000,5,2.290107699161181e-05,1024,64,10,0.9604158549501199,0.0018087333412258797,0.3,0.9631459674619086,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,19,COMPLETE,0.542407,11.6114,21.4071,30000,5,1.0146684473955534e-05,2048,128,8,0.9582041041267014,0.01666455540167338,0.3,0.9217751656695271,large
tuned_v1,DeepPPOAgent,GBMJumpEnv,20,COMPLETE,-0.713374,-10.6512,14.9307,30000,5,1.803665951080786e-05,1024,128,7,0.9015021211625688,0.0011028492237535146,0.1,0.8555920249692625,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,21,COMPLETE,-0.199936,-3.1708,15.859,30000,5,3.846546389413552e-05,2048,64,8,0.9400166243408651,0.009181319277638761,0.3,0.8844581284817948,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,22,COMPLETE,0.258796,3.0757,11.8846,30000,5,3.0042242414350954e-05,2048,64,9,0.9280827264006271,0.007272088208038073,0.3,0.8881691533910809,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,23,COMPLETE,-0.10349,-2.152,20.7941,30000,5,6.971460422973755e-05,2048,64,5,0.9436372747360431,0.003063351684962007,0.3,0.8704523187201245,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,24,COMPLETE,-0.196126,-1.4408,7.3463,30000,5,1.9602705082476416e-05,2048,64,9,0.9515471040797637,0.02816247585701859,0.3,0.8539603769082826,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,25,COMPLETE,-0.189194,-3.5244,18.6287,30000,5,0.0001466144179250805,2048,64,5,0.9219924743065347,0.010435277930633534,0.3,0.9705400392474162,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,26,COMPLETE,0.799327,5.8266,7.2893,30000,5,0.0004910314560178841,1024,512,7,0.9665174629425947,0.003622834627850179,0.3,0.9032570488757553,large
tuned_v1,DeepPPOAgent,GBMJumpEnv,27,COMPLETE,-0.226919,-1.7005,7.4937,30000,5,5.296984099763968e-05,2048,256,8,0.9372155304569296,0.016233102980050724,0.3,0.9318675695176234,small
tuned_v1,DeepPPOAgent,GBMJumpEnv,28,COMPLETE,-1.378287,-4.7714,3.4619,30000,5,1.603109837359788e-05,2048,128,9,0.9831768055992753,0.04520126379440004,0.1,0.8478183980853405,medium
tuned_v1,DeepPPOAgent,GBMJumpEnv,29,COMPLETE,0.852367,8.1727,9.5882,30000,5,0.0001363035096541343,1024,512,7,0.945903047010455,0.006216208913694229,0.3,0.8917445762603031,medium_deep
